0,7,11,0.14,0.17,0.1,0.12,0.17,8.49,11.47,11.25,8.51,11.0,10.33,8.77,9.13,10.59,9.77,0,1,0,1,0,1,0,1,0,0
0,7,11,0.17,0.16,0.1,0.09,0.13,11.08,9.31,8.6,9.63,10.05,11.46,8.45,11.23,10.85,8.63,1,0,0,1,0,1,0,1,0,0
0,7,11,0.12,0.17,0.05,0.18,0.05,11.76,10.27,8.57,10.5,10.55,11.95,8.56,11.41,8.44,10.12,0,1,0,1,0,1,0,1,0,1
0,7,11,0.16,0.05,0.14,0.05,0.18,8.51,8.33,10.76,8.03,10.82,8.27,10.14,10.26,8.34,10.57,1,1,0,1,0,1,0,1,0,1
0,7,11,0.08,0.08,0.16,0.07,0.18,9.7,11.21,10.54,8.61,10.14,10.62,8.87,10.94,8.43,10.64,0,1,0,1,0,1,0,1,0,1
0,7,11,0.05,0.15,0.06,0.14,0.1,9.27,11.4,8.55,8.73,11.61,10.47,9.83,9.61,8.75,9.63,0,0,1,1,0,1,0,1,0,1
0,7,11,0.18,0.05,0.11,0.08,0.19,9.0,8.89,11.59,11.85,11.71,10.95,10.19,8.11,9.16,10.49,1,1,0,1,0,1,0,1,0,1
0,7,11,0.19,0.09,0.06,0.15,0.15,11.5,11.87,8.75,10.65,11.11,10.78,9.2,10.45,8.26,11.36,1,0,1,1,0,1,0,0,1,0
0,7,11,0.14,0.17,0.07,0.16,0.16,10.93,11.77,9.88,11.51,11.47,11.19,9.58,10.85,8.59,10.41,0,1,0,1,0,1,0,1,0,0
0,7,11,0.11,0.05,0.08,0.1,0.19,9.73,8.32,9.79,11.6,8.15,11.96,10.0,8.08,9.06,9.6,1,0,1,0,1,0,1,0,1,0
0,7,11,0.19,0.06,0.1,0.14,0.14,8.82,11.99,10.77,9.82,8.53,11.24,11.43,8.08,10.77,12.0,1,1,0,1,0,1,0,1,0,0
0,7,11,0.19,0.08,0.19,0.05,0.13,11.1,11.18,11.42,10.82,10.34,9.85,8.28,9.19,8.57,10.84,1,0,1,0,1,0,1,1,0,0
0,7,11,0.04,0.1,0.1,0.1,0.1,8.15,10.05,8.79,11.51,8.41,11.1,11.59,10.55,8.83,8.8,0,1,0,1,0,0,1,0,1,0
0,7,11,0.16,0.11,0.08,0.12,0.13,10.03,11.14,10.86,10.67,11.06,11.96,10.84,8.69,8.14,9.85,1,0,1,0,1,0,1,0,1,1
0,7,11,0.15,0.1,0.14,0.18,0.17,11.71,11.48,8.4,11.11,10.35,10.42,11.05,8.65,9.13,8.97,1,0,1,0,1,0,1,0,1,1
0,7,11,0.19,0.15,0.09,0.14,0.13,10.52,10.73,8.19,9.54,8.53,8.16,9.26,10.34,10.99,10.77,1,0,1,0,1,0,1,0,1,1
0,7,11,0.05,0.13,0.15,0.05,0.15,11.96,11.47,9.49,9.49,11.5,11.94,8.18,10.11,10.66,10.49,0,1,0,1,0,1,0,0,1,1
0,7,11,0.09,0.16,0.09,0.08,0.13,10.24,11.62,8.64,8.65,9.08,8.5,11.98,11.14,8.72,8.03,0,1,0,0,1,0,1,0,1,0
0,7,11,0.16,0.16,0.06,0.19,0.17,8.38,11.23,8.39,8.92,10.89,11.65,9.29,8.88,10.7,11.9,0,1,0,1,0,1,0,1,0,0
0,7,11,0.11,0.17,0.17,0.13,0.12,8.82,9.68,8.08,9.5,11.58,10.55,9.79,9.97,9.56,10.3,0,1,0,1,0,1,0,1,0,0
0,7,11,0.09,0.16,0.1,0.13,0.11,9.44,8.66,9.94,8.76,8.04,9.39,10.15,10.32,10.86,10.41,0,1,0,1,0,1,0,1,0,1
0,7,11,0.16,0.19,0.16,0.08,0.18,8.08,11.88,8.05,9.78,9.97,10.89,10.63,11.59,10.2,11.84,0,1,0,1,0,1,0,1,0,1
0,7,11,0.1,0.12,0.13,0.14,0.18,11.76,8.54,8.32,9.12,10.67,8.97,9.99,8.53,11.53,9.72,0,1,1,0,1,0,0,1,1,0
0,7,11,0.17,0.11,0.08,0.19,0.06,10.07,11.35,9.55,8.77,9.83,11.44,11.87,10.99,11.38,8.59,1,0,1,0,1,0,1,0,1,1
0,7,11,0.17,0.1,0.12,0.13,0.17,9.31,11.55,11.2,8.36,9.78,10.21,9.67,8.08,9.29,9.84,1,0,1,0,1,0,1,0,1,1
0,7,11,0.15,0.08,0.06,0.08,0.08,11.45,9.27,11.37,11.64,8.62,9.82,8.26,9.25,9.76,11.73,1,0,1,0,1,0,1,0,1,1
0,7,11,0.1,0.19,0.16,0.12,0.1,11.79,11.9,8.62,9.91,10.38,11.79,10.54,9.08,11.74,8.65,0,1,0,0,1,0,1,0,1,1
0,7,11,0.1,0.04,0.16,0.1,0.1,11.39,11.34,8.24,8.11,8.16,11.79,8.73,8.71,11.85,9.24,1,0,1,0,1,0,1,0,1,0
0,7,11,0.12,0.11,0.18,0.15,0.13,10.31,11.46,8.15,9.71,8.27,10.91,9.5,10.87,9.5,8.19,1,0,1,0,1,0,1,0,1,0
0,7,11,0.16,0.15,0.07,0.09,0.19,11.96,10.42,11.9,8.55,11.04,9.93,10.63,8.29,9.1,11.4,1,0,0,1,1,0,1,0,1,0
0,7,11,0.11,0.05,0.13,0.15,0.05,10.95,10.24,9.73,11.03,9.73,8.73,9.64,8.49,10.64,10.64,1,0,1,0,1,0,1,0,1,0
0,7,11,0.15,0.11,0.07,0.12,0.12,9.37,11.33,8.71,9.75,9.62,8.64,8.21,8.58,8.86,10.09,1,0,1,0,1,0,1,0,1,0
0,7,11,0.05,0.07,0.11,0.05,0.06,11.34,9.7,9.52,8.2,8.66,8.3,11.53,10.39,9.82,11.81,0,1,0,1,1,0,0,1,1,0
0,7,11,0.16,0.19,0.09,0.04,0.18,9.28,9.71,10.53,9.89,9.28,9.2,9.79,8.22,11.83,8.79,0,1,0,1,0,1,0,1,1,1
0,7,11,0.17,0.08,0.09,0.07,0.14,11.87,8.9,8.63,11.91,9.17,9.55,9.89,11.37,11.26,10.7,1,0,1,0,1,0,1,0,1,1
0,7,11,0.06,0.06,0.14,0.18,0.15,11.88,8.93,11.06,11.06,11.13,11.93,11.14,9.24,8.96,10.65,0,1,1,0,1,0,1,0,1,0
0,7,11,0.13,0.11,0.11,0.09,0.11,9.14,11.44,8.65,9.2,11.86,10.19,9.07,9.64,10.05,11.26,1,0,1,0,1,0,1,0,1,0
1,7,11,0.19,0.04,0.05,0.05,0.17,9.32,8.15,10.88,10.43,8.91,11.95,8.2,11.35,8.64,8.56,2,3,3,2,3,2,3,2,3,2
1,7,11,0.13,0.19,0.06,0.13,0.17,9.74,11.02,11.46,9.86,11.43,9.0,10.69,9.76,10.75,8.26,2,3,2,3,2,3,2,3,2,3
1,7,11,0.09,0.12,0.11,0.06,0.15,9.66,9.69,11.44,11.42,8.88,11.99,9.96,8.86,8.4,9.73,3,2,3,2,3,2,3,2,3,2
1,7,11,0.14,0.11,0.19,0.1,0.14,9.11,11.9,11.01,8.32,9.14,11.3,9.96,10.84,10.64,9.61,3,2,3,3,2,3,2,2,3,1
1,7,11,0.04,0.13,0.17,0.12,0.07,9.77,10.15,9.53,8.24,10.02,8.53,11.97,11.81,11.13,10.74,3,2,3,2,3,2,3,2,3,0
1,7,11,0.08,0.06,0.08,0.12,0.19,8.46,10.29,10.51,8.6,9.89,10.58,10.56,10.31,9.12,9.25,2,3,2,3,2,3,2,3,2,3
1,7,11,0.04,0.16,0.15,0.05,0.04,11.53,11.88,8.42,10.38,9.64,8.18,10.59,9.29,9.29,10.22,3,2,3,3,2,3,2,3,2,3
1,7,11,0.12,0.17,0.14,0.19,0.07,11.13,8.58,8.94,10.94,11.55,11.23,11.81,11.56,8.98,9.43,2,3,2,3,2,3,2,3,0,0
1,7,11,0.12,0.19,0.16,0.07,0.14,9.2,11.11,8.34,10.38,11.21,8.37,10.77,8.81,11.91,9.16,3,2,3,3,2,3,2,3,2,3
1,7,11,0.07,0.18,0.19,0.18,0.14,10.72,8.25,9.06,9.08,10.91,11.17,11.79,11.46,9.2,9.06,3,2,2,3,2,3,2,3,0,0
1,7,11,0.15,0.16,0.16,0.13,0.08,10.33,9.55,9.06,10.51,11.66,10.57,8.43,11.1,8.17,9.37,3,2,3,2,3,2,3,2,3,0
1,7,11,0.09,0.18,0.18,0.06,0.14,10.88,8.36,9.28,8.82,11.42,11.73,8.78,8.47,11.86,9.18,3,3,2,3,2,3,2,3,2,3
1,7,11,0.19,0.09,0.11,0.13,0.18,9.15,8.06,10.64,10.32,9.91,10.42,11.32,11.48,10.52,9.68,2,3,2,3,2,3,2,3,2,3
1,7,11,0.1,0.14,0.05,0.13,0.18,8.44,9.77,10.59,10.05,10.98,8.88,9.99,10.15,9.85,9.44,2,2,3,2,3,2,3,2,3,2
1,7,11,0.17,0.17,0.05,0.11,0.09,11.25,8.1,10.67,8.69,8.61,10.86,8.44,11.11,10.7,11.15,2,3,2,3,2,3,2,3,2,3
1,7,11,0.07,0.14,0.05,0.15,0.07,9.15,9.09,9.59,9.89,10.93,8.21,8.27,11.77,8.12,8.69,2,2,3,2,3,2,3,2,3,3
1,7,11,0.1,0.17,0.17,0.07,0.09,10.84,9.56,9.34,10.13,10.92,11.49,9.28,11.62,11.63,9.94,3,2,3,2,3,2,3,3,2,0
1,7,11,0.13,0.18,0.07,0.11,0.14,10.51,11.98,9.46,8.35,9.56,11.17,11.64,11.63,8.86,10.18,2,3,2,3,2,3,2,3,2,3
1,7,11,0.14,0.17,0.04,0.17,0.04,9.67,10.15,10.52,8.23,8.87,10.64,8.93,11.41,11.79,10.95,2,2,3,2,3,2,3,2,3,0
1,7,11,0.18,0.07,0.11,0.18,0.13,9.07,11.73,11.01,10.84,8.79,9.31,11.39,10.02,11.53,10.14,2,3,2,3,2,2,3,2,3,1
1,7,11,0.14,0.13,0.04,0.07,0.05,10.93,9.83,10.04,10.31,8.84,9.88,10.35,10.92,11.27,10.57,2,3,2,3,2,3,2,3,2,3
1,7,11,0.19,0.08,0.07,0.15,0.14,11.81,10.66,11.84,9.87,11.09,8.65,11.62,11.02,10.15,8.69,2,3,2,3,2,3,2,3,2,3
1,7,11,0.04,0.1,0.16,0.19,0.12,10.84,10.65,11.11,8.97,8.12,9.86,10.96,9.79,11.41,9.06,2,3,2,3,2,3,2,3,0,0
1,7,11,0.18,0.16,0.13,0.12,0.13,11.15,9.86,11.98,9.91,8.72,11.93,9.08,10.68,9.72,11.12,3,2,2,3,3,2,3,2,3,1
1,7,11,0.18,0.19,0.05,0.1,0.08,8.52,8.47,8.53,11.29,10.06,9.68,9.39,10.15,9.93,9.97,2,3,2,3,2,3,2,3,2,3
1,7,11,0.12,0.18,0.12,0.09,0.14,10.2,11.91,8.97,10.65,8.48,9.77,10.05,11.85,8.63,11.29,3,2,3,2,3,2,3,2,3,0
1,7,11,0.14,0.05,0.07,0.05,0.13,8.77,10.13,11.2,10.38,8.17,10.67,9.59,11.6,11.55,10.87,3,2,3,2,3,2,3,2,3,2
1,7,11,0.04,0.19,0.07,0.11,0.06,9.11,9.15,11.48,11.48,9.18,10.67,10.03,10.38,11.66,10.57,2,3,2,3,2,3,2,3,2,3
1,7,11,0.1,0.13,0.1,0.1,0.11,9.31,8.06,9.03,9.18,10.56,9.94,8.04,9.83,8.59,11.58,2,3,3,2,3,2,2,3,2,3
1,7,11,0.19,0.12,0.19,0.15,0.14,8.83,9.16,9.56,9.7,11.21,9.18,8.67,9.18,8.98,11.28,3,2,3,2,3,2,3,2,3,1
1,7,11,0.13,0.15,0.07,0.16,0.17,11.54,10.78,11.97,8.3,9.28,10.05,9.34,9.21,8.54,11.04,2,3,2,3,2,3,2,3,2,0
1,7,11,0.09,0.18,0.07,0.11,0.13,8.94,9.69,8.46,11.98,9.59,11.89,11.97,11.0,10.02,11.32,2,3,2,3,2,3,2,3,2,0
1,7,11,0.19,0.07,0.05,0.15,0.12,10.93,8.63,8.48,10.78,8.95,9.02,9.1,11.45,10.03,10.09,2,3,2,2,3,3,2,3,2,3
1,7,11,0.1,0.05,0.14,0.14,0.13,10.46,8.52,9.2,8.36,11.86,11.23,11.27,11.04,8.12,10.65,2,3,3,2,3,2,2,3,2,1
1,7,11,0.08,0.11,0.11,0.09,0.08,10.27,10.64,11.93,10.22,11.23,8.09,10.63,11.72,11.79,10.37,3,2,3,2,3,2,2,3,2,3
1,7,11,0.13,0.15,0.15,0.16,0.1,9.33,8.9,10.78,11.22,8.14,9.17,9.35,8.43,8.62,9.54,2,3,2,3,2,3,2,3,2,3
1,7,11,0.08,0.04,0.07,0.05,0.06,9.73,10.49,10.93,9.16,10.5,11.03,10.15,10.36,9.35,11.04,3,2,3,2,3,2,3,2,3,2
1,7,11,0.17,0.15,0.08,0.08,0.14,11.51,8.11,11.64,8.89,9.89,9.27,10.13,10.69,10.28,8.81,2,3,3,2,2,3,3,2,3,2
1,7,11,0.14,0.15,0.18,0.14,0.15,9.44,9.42,10.33,10.1,8.24,11.7,9.3,9.63,9.88,8.68,3,2,3,2,3,2,3,2,3,0
1,7,11,0.11,0.1,0.08,0.18,0.18,8.86,9.98,11.56,10.45,11.55,8.58,9.17,9.35,8.89,9.64,2,2,3,2,3,2,3,2,3,2
1,7,11,0.17,0.11,0.17,0.05,0.15,10.52,8.06,8.62,10.9,8.64,10.8,11.81,9.57,11.34,10.5,3,3,2,3,2,2,3,2,3,1
1,7,11,0.16,0.07,0.14,0.12,0.18,9.29,8.02,11.41,9.36,10.97,10.2,11.26,11.37,10.41,11.17,3,2,3,2,2,3,2,3,2,1
1,7,11,0.15,0.09,0.05,0.06,0.16,10.17,11.52,11.38,9.08,9.87,8.24,9.91,8.67,8.34,9.36,2,3,2,3,2,3,3,2,2,3
1,7,11,0.06,0.19,0.12,0.07,0.1,9.44,10.43,9.71,10.41,9.39,8.82,8.16,11.51,8.76,10.15,3,2,3,2,3,2,3,2,3,3
1,7,11,0.04,0.11,0.09,0.05,0.14,9.67,8.18,9.64,11.06,8.58,10.27,10.13,10.73,10.4,11.23,3,2,3,2,3,2,3,2,3,2
1,7,11,0.04,0.1,0.12,0.12,0.16,11.74,11.75,8.63,10.76,11.22,11.55,8.89,11.95,8.74,11.79,2,3,2,3,2,3,2,3,2,0
1,7,11,0.14,0.19,0.15,0.11,0.1,11.47,9.1,8.66,8.22,11.32,9.97,9.21,10.37,9.16,10.4,3,2,3,2,3,2,2,3,2,3
1,7,11,0.17,0.13,0.09,0.17,0.15,9.73,11.34,9.48,8.7,9.26,8.33,10.83,10.09,11.33,9.93,2,3,2,2,3,2,3,2,3,1
1,7,11,0.13,0.04,0.05,0.07,0.12,8.31,9.04,11.09,10.33,11.19,11.91,8.8,11.7,9.08,11.76,2,3,2,3,2,3,2,3,2,3
1,7,11,0.11,0.15,0.12,0.07,0.05,11.09,8.76,11.27,10.69,11.83,10.27,8.03,10.06,11.04,11.11,3,2,3,2,3,2,3,2,3,2
2,7,11,0.1,0.16,0.09,0.1,0.18,8.52,10.88,8.12,8.74,8.44,10.28,10.59,8.29,8.13,11.4,4,4,4,4,4,2,2,3,3,2
2,7,11,0.11,0.15,0.05,0.04,0.06,9.85,9.84,8.88,10.91,10.72,9.86,10.49,10.31,9.03,10.92,4,4,4,4,4,3,3,2,3,2
2,7,11,0.14,0.11,0.17,0.1,0.05,10.58,11.48,8.82,10.27,10.35,8.65,10.33,8.09,10.21,9.77,4,4,4,4,4,3,3,2,3,2
2,7,11,0.12,0.19,0.08,0.16,0.13,8.7,11.18,9.33,11.15,11.63,8.96,11.44,11.75,11.25,11.75,4,4,4,4,4,2,2,3,2,3
2,7,11,0.09,0.16,0.1,0.17,0.08,10.14,11.8,11.48,9.58,10.08,11.47,8.55,10.1,8.78,11.17,4,4,4,4,4,2,2,3,2,2
2,7,11,0.17,0.12,0.09,0.19,0.09,8.86,8.17,11.33,8.91,9.54,9.16,11.77,10.23,11.39,10.76,4,4,4,4,4,4,2,2,2,3
2,7,11,0.14,0.14,0.05,0.12,0.19,9.84,8.84,11.64,11.56,11.97,9.44,11.56,10.93,11.8,9.97,4,4,4,4,2,2,3,2,3,2
2,7,11,0.12,0.08,0.05,0.13,0.16,9.57,9.28,10.49,9.37,11.88,8.02,10.02,9.75,11.2,9.7,4,4,4,4,2,2,2,3,2,3
2,7,11,0.08,0.17,0.13,0.17,0.17,10.65,11.32,9.46,9.35,11.29,11.34,8.74,8.08,10.99,8.79,4,4,4,4,2,2,3,2,3,2
2,7,11,0.19,0.04,0.11,0.15,0.11,11.91,10.13,10.45,11.11,10.58,8.21,11.22,10.98,10.51,9.9,4,4,4,4,2,2,3,2,3,2
2,7,11,0.12,0.19,0.14,0.19,0.07,10.34,11.36,8.6,9.87,11.78,9.02,11.41,11.62,8.25,9.42,4,4,4,4,4,2,2,3,2,3
2,7,11,0.12,0.09,0.07,0.17,0.17,10.73,11.59,10.27,11.48,11.3,8.92,9.42,9.08,8.21,9.82,4,4,4,4,2,2,2,3,2,3
2,7,11,0.15,0.12,0.1,0.06,0.1,10.6,8.59,11.62,11.29,8.56,10.73,11.64,10.97,9.48,11.67,4,4,4,4,4,3,3,2,3,2
2,7,11,0.17,0.05,0.12,0.16,0.15,10.61,8.19,11.02,9.97,8.74,9.15,8.31,11.92,8.85,11.24,4,4,4,4,4,2,2,3,2,3
2,7,11,0.08,0.15,0.13,0.14,0.1,11.4,11.91,10.51,8.31,8.66,10.06,8.33,11.13,8.82,8.81,4,4,4,4,4,2,2,3,2,3
2,7,11,0.14,0.08,0.07,0.17,0.11,11.26,8.66,10.84,9.61,8.27,9.43,10.78,11.95,10.05,10.72,4,4,4,4,4,2,2,3,2,2
2,7,11,0.06,0.15,0.14,0.17,0.11,10.1,9.56,11.74,10.49,9.87,9.97,10.21,9.79,11.94,11.78,4,4,4,4,4,2,2,3,2,3
2,7,11,0.08,0.14,0.1,0.19,0.07,8.62,11.21,9.73,9.2,8.04,10.21,10.15,8.55,9.99,8.81,4,4,4,4,4,4,2,2,2,3
2,7,11,0.16,0.15,0.14,0.19,0.1,8.22,11.21,8.24,8.17,9.61,10.37,9.48,8.49,11.41,10.85,4,4,4,4,4,2,2,3,2,3
2,7,11,0.18,0.05,0.14,0.19,0.1,8.05,8.39,10.7,9.5,9.16,8.56,8.63,10.05,10.25,9.89,4,4,4,4,4,4,2,2,3,2
2,7,11,0.07,0.05,0.14,0.16,0.11,8.33,11.42,11.68,10.18,8.12,11.02,9.97,11.38,11.62,8.02,4,4,4,4,4,2,2,3,2,3
2,7,11,0.18,0.08,0.06,0.19,0.08,10.1,11.13,9.59,10.05,11.81,10.03,11.87,9.87,8.37,9.0,4,4,4,4,4,2,2,2,3,3
2,7,11,0.1,0.06,0.05,0.18,0.14,11.2,8.84,9.24,9.46,8.04,11.26,8.53,11.16,9.59,11.62,4,4,4,4,4,2,2,2,3,2
2,7,11,0.15,0.15,0.15,0.19,0.09,8.42,10.69,9.5,11.94,8.48,9.5,11.55,8.56,11.02,11.63,4,4,4,4,4,2,2,3,2,3
2,7,11,0.07,0.14,0.17,0.18,0.05,9.95,9.55,11.7,10.75,10.27,8.5,8.75,10.72,8.35,10.51,4,4,4,4,4,2,2,3,2,3
2,7,11,0.18,0.12,0.07,0.1,0.14,11.49,11.04,10.01,11.65,10.57,11.28,11.7,9.49,8.9,9.13,4,4,4,4,2,2,3,2,3,2
2,7,11,0.05,0.15,0.16,0.06,0.17,9.73,11.68,10.23,8.56,8.46,11.16,10.16,10.08,9.92,8.07,4,4,4,4,3,3,2,3,2,3
2,7,11,0.11,0.07,0.12,0.19,0.18,10.83,10.42,11.6,9.77,8.51,8.69,11.9,10.9,9.27,11.26,4,4,4,4,2,2,3,2,3,2
2,7,11,0.18,0.08,0.05,0.14,0.14,10.75,9.73,11.1,9.54,8.4,8.31,11.38,10.17,10.2,11.05,4,4,4,4,4,2,2,3,2,3
2,7,11,0.17,0.08,0.16,0.08,0.13,10.57,10.21,8.27,9.11,9.82,11.72,9.1,10.47,10.62,11.3,4,4,4,4,4,3,3,2,3,2
2,7,11,0.11,0.05,0.08,0.13,0.18,10.71,9.72,11.6,9.16,10.42,11.93,10.08,8.39,10.67,11.37,4,4,4,4,2,2,3,2,3,2
2,7,11,0.14,0.11,0.15,0.17,0.08,8.5,10.51,10.14,9.75,11.75,9.25,11.53,8.09,10.68,9.14,4,4,4,4,4,2,2,3,3,2
2,7,11,0.08,0.19,0.08,0.12,0.14,10.46,8.63,10.12,10.09,8.97,8.84,9.7,9.7,8.35,11.55,4,4,4,4,4,2,2,3,2,3
2,7,11,0.1,0.08,0.15,0.19,0.19,10.3,8.45,9.53,9.09,8.24,11.35,11.82,9.46,11.27,11.83,4,4,4,4,4,2,2,3,2,3
2,7,11,0.18,0.05,0.11,0.04,0.09,8.76,11.03,11.57,10.25,10.01,11.63,11.55,9.89,10.72,8.1,4,4,4,4,4,3,3,2,3,2
2,7,11,0.13,0.19,0.19,0.04,0.13,10.29,9.93,10.86,8.22,10.99,8.76,10.34,8.45,11.23,10.93,4,4,4,4,4,3,3,3,2,3
2,7,11,0.08,0.18,0.18,0.17,0.16,9.59,10.16,10.93,10.18,10.71,10.53,10.36,10.29,10.3,11.38,4,4,4,4,3,3,2,2,3,3
2,7,11,0.16,0.17,0.17,0.17,0.12,11.55,8.2,10.97,10.03,10.29,11.96,10.87,9.96,11.22,11.51,4,4,4,4,4,2,2,3,3,2
2,7,11,0.18,0.11,0.18,0.11,0.16,9.27,8.63,11.07,8.77,9.56,8.83,11.08,11.49,8.45,8.99,4,4,4,4,4,3,3,2,3,2
2,7,11,0.09,0.14,0.04,0.18,0.15,11.32,9.87,8.33,10.84,11.45,9.12,10.55,9.45,9.12,9.55,4,4,4,4,2,2,2,3,2,3
2,7,11,0.16,0.14,0.04,0.08,0.16,9.1,8.76,9.68,11.87,9.09,11.61,10.35,9.44,10.79,10.67,4,4,4,4,4,2,2,3,2,3
2,7,11,0.1,0.08,0.17,0.15,0.1,11.78,11.82,11.49,8.41,11.73,9.94,10.56,9.49,10.72,9.66,4,4,4,4,3,3,2,3,2,3
2,7,11,0.13,0.16,0.19,0.12,0.1,9.06,11.55,10.58,11.0,9.45,11.08,10.66,8.5,8.97,10.92,4,4,4,4,4,3,3,2,3,2
2,7,11,0.09,0.18,0.15,0.16,0.05,8.47,10.65,10.12,10.76,9.47,9.26,11.56,9.75,8.39,9.67,4,4,4,4,4,4,2,2,3,3
2,7,11,0.04,0.07,0.13,0.1,0.08,11.92,8.29,8.56,9.4,9.01,9.11,11.56,8.41,8.29,11.39,4,4,4,4,4,4,3,3,2,3
2,7,11,0.05,0.12,0.06,0.08,0.06,8.04,10.72,9.59,9.25,11.46,10.52,11.68,10.12,8.8,10.9,4,4,4,4,4,2,2,3,2,3
2,7,11,0.16,0.17,0.04,0.19,0.08,10.85,9.28,8.31,11.18,9.38,10.83,9.39,10.29,11.66,8.88,4,4,4,4,4,2,2,2,3,2
2,7,11,0.04,0.11,0.12,0.04,0.17,9.69,10.05,11.15,11.31,10.96,8.32,11.71,11.38,8.49,8.64,4,4,4,4,3,3,2,3,2,3
2,7,11,0.06,0.16,0.1,0.04,0.15,9.65,9.05,10.19,10.77,9.58,9.57,10.63,9.98,10.63,8.56,4,4,4,4,4,3,3,2,3,2
2,7,11,0.06,0.18,0.06,0.09,0.05,11.7,11.31,11.99,9.25,10.87,10.37,8.66,8.74,9.82,9.57,4,4,4,4,4,2,2,3,2,3
3,7,11,0.18,0.11,0.11,0.14,0.18,11.12,8.21,10.88,8.6,9.53,9.08,8.77,9.88,9.41,9.24,4,4,4,4,2,2,3,2,3,2
3,7,11,0.17,0.09,0.11,0.07,0.08,10.91,10.72,8.09,10.63,9.67,10.14,8.1,11.41,8.08,10.05,4,4,4,4,4,3,3,2,3,2
3,7,11,0.13,0.19,0.12,0.05,0.14,9.25,11.14,9.05,11.21,11.98,10.05,10.75,11.49,9.64,9.65,4,4,4,4,3,3,2,3,2,3
3,7,11,0.18,0.14,0.14,0.09,0.19,11.13,10.97,10.34,10.99,8.25,9.64,11.39,9.94,9.21,8.98,4,4,4,4,3,3,2,3,2,3
3,7,11,0.1,0.14,0.13,0.15,0.17,10.91,8.2,11.33,10.8,10.07,9.53,9.5,11.82,10.29,9.77,4,4,4,4,2,2,3,2,3,2
3,7,11,0.18,0.18,0.08,0.14,0.09,10.63,11.2,8.2,11.3,8.21,10.08,9.21,10.03,9.65,11.56,4,4,4,4,4,2,2,3,2,3
3,7,11,0.13,0.18,0.1,0.04,0.13,8.67,11.13,9.67,8.01,8.69,9.74,10.04,9.52,11.2,8.94,4,4,4,4,4,3,3,2,3,2
3,7,11,0.13,0.07,0.13,0.07,0.05,8.99,8.27,8.04,10.43,10.39,10.39,10.78,9.86,8.21,10.91,4,4,4,4,4,4,3,3,2,3
3,7,11,0.09,0.14,0.07,0.09,0.17,8.47,10.58,8.14,10.17,9.72,10.49,8.32,8.41,9.22,10.68,4,4,4,4,4,2,2,3,2,3
3,7,11,0.12,0.04,0.04,0.05,0.18,9.7,11.23,8.09,9.63,9.43,9.16,10.76,11.31,11.84,8.84,4,4,4,4,2,2,3,2,3,2
3,7,11,0.09,0.19,0.11,0.14,0.15,11.66,10.96,9.24,10.92,10.01,9.59,10.66,9.11,11.1,10.84,4,4,4,4,2,2,3,2,3,2
3,7,11,0.11,0.13,0.1,0.19,0.16,9.55,11.86,8.21,9.14,10.07,10.07,11.74,11.09,9.67,11.7,4,4,4,4,4,2,2,3,2,3
